epoch,gen_loss,disc_loss
941,[0.21608733],1.1288228
942,[0.21585487],1.1284716
943,[0.21565795],1.1282332
944,[0.21547201],1.1278715
945,[0.21527717],1.1276083
946,[0.21507768],1.1272722
947,[0.21491027],1.1268712
948,[0.21475616],1.126702
949,[0.2146017],1.126292
950,[0.21443686],1.1260844
951,[0.21425982],1.125756
952,[0.21411946],1.1254373
953,[0.21394081],1.1252043
954,[0.21374284],1.1247821
955,[0.21348388],1.1245639
956,[0.21318829],1.1243045
957,[0.21283561],1.1239161
958,[0.21243778],1.1236277
959,[0.2120192],1.1232259
960,[0.21164836],1.1228827
961,[0.21140084],1.1226094
962,[0.21127373],1.1222763
963,[0.21118535],1.1220535
964,[0.21102498],1.1217074
965,[0.21076575],1.1213403
966,[0.2104728],1.1210928
967,[0.2101681],1.1207445
968,[0.20987757],1.1205455
969,[0.2096168],1.1201943
970,[0.20940956],1.1199412
971,[0.20925446],1.1197246
972,[0.20909423],1.1193292
973,[0.20887065],1.1192105
974,[0.20861655],1.1188014
975,[0.2083734],1.1185906
976,[0.20817032],1.1182911
977,[0.20800136],1.1179721
978,[0.20782395],1.1177878
979,[0.20758665],1.117399
980,[0.20737101],1.1171999
981,[0.20727673],1.1169
982,[0.20730503],1.1166306
983,[0.20741421],1.1164651
984,[0.20747432],1.1161277
985,[0.20749687],1.1159519
986,[0.20741075],1.1156374
987,[0.20710823],1.1154088
988,[0.20658904],1.115035
989,[0.20589274],1.1148044
990,[0.20523763],1.1143854
991,[0.20476855],1.1141304
992,[0.20453154],1.1137924
993,[0.20444539],1.1135436
994,[0.20436513],1.1133865
995,[0.20422582],1.1129816
996,[0.20395365],1.1128815
997,[0.20365204],1.1124282
998,[0.20337692],1.1122231
999,[0.20318201],1.1120288
1000,[0.20301282],1.1116784
1001,[0.20278874],1.111649
1002,[0.20248768],1.1111531
1003,[0.2021683],1.1109627
1004,[0.2018879],1.1107483
1005,[0.20164798],1.1103842
1006,[0.20141797],1.1103035
1007,[0.20121844],1.1098927
1008,[0.20105651],1.1097014
1009,[0.20090105],1.1094083
1010,[0.20071241],1.1091225
1011,[0.20048185],1.1088873
1012,[0.20028278],1.1086445
1013,[0.20015398],1.108395
1014,[0.20012061],1.1082573
1015,[0.20013824],1.1079521
1016,[0.20013624],1.1077402
1017,[0.20009066],1.1075661
1018,[0.20001039],1.1072273
1019,[0.19995597],1.1071235
1020,[0.19981736],1.1067641
1021,[0.19964388],1.1066257
1022,[0.19924168],1.106292
1023,[0.19872722],1.1059886
1024,[0.19816107],1.105773
1025,[0.19766365],1.1053836
1026,[0.19733456],1.1052265
1027,[0.19713494],1.1048812
1028,[0.1970501],1.10466
1029,[0.19701926],1.1044695
1030,[0.19694692],1.1041543
1031,[0.19670504],1.1040226
1032,[0.19635874],1.1036417
1033,[0.19597754],1.1034651
1034,[0.19566253],1.1031682
1035,[0.19542313],1.1029263
1036,[0.19523749],1.1027124
1037,[0.19508244],1.1024568
1038,[0.19493072],1.102211
1039,[0.1947409],1.1020352
1040,[0.19449832],1.1017153
1041,[0.19424617],1.1014987
1042,[0.19403735],1.1012454
1043,[0.19390863],1.1009481
1044,[0.1938271],1.100884
1045,[0.19369689],1.1004353
1046,[0.19343984],1.1004134
1047,[0.19310024],1.0999923
1048,[0.1928047],1.0997388
1049,[0.1925812],1.0995862
1050,[0.19242509],1.0991955
1051,[0.19226143],1.0991722
1052,[0.19207077],1.098757
1053,[0.19183336],1.0986229
1054,[0.19156148],1.0983381
1055,[0.19129813],1.0980957
1056,[0.19111505],1.0979059
1057,[0.19104771],1.0976892
1058,[0.19108945],1.0975211
1059,[0.19112255],1.0973101
1060,[0.19114664],1.0971313
1061,[0.19114509],1.0968603
1062,[0.19125839],1.0967445
1063,[0.19150667],1.0965152
1064,[0.1916779],1.0963624
1065,[0.19176534],1.0962262
1066,[0.1912921],1.0959313
1067,[0.19053984],1.0956933
1068,[0.18960194],1.0954235
1069,[0.18890467],1.0950736
1070,[0.18856418],1.0949678
1071,[0.18850824],1.0946044
1072,[0.18852846],1.0945941
1073,[0.1885076],1.0942692
1074,[0.18835956],1.0940604
1075,[0.18805772],1.0939314
1076,[0.18766692],1.0935545
1077,[0.1872471],1.0935098
1078,[0.18690008],1.0931077
1079,[0.18666035],1.0930388
1080,[0.18652663],1.0927745
1081,[0.18642494],1.0925708
1082,[0.18632169],1.092408
1083,[0.18618242],1.0921397
1084,[0.18599096],1.0920091
1085,[0.1857274],1.0916783
1086,[0.18541902],1.0915937
1087,[0.18513215],1.0912769
1088,[0.18490368],1.0910782
1089,[0.18476124],1.0909224
1090,[0.18468077],1.0906087
1091,[0.1846019],1.0905612
1092,[0.1844303],1.0901845
1093,[0.18418129],1.0900675
1094,[0.18391414],1.0897732
1095,[0.18370302],1.0895988
1096,[0.18356375],1.0893825
1097,[0.183483],1.0892029
1098,[0.18336232],1.0890851
1099,[0.18320721],1.0887365
1100,[0.18296695],1.0887406
1101,[0.18269768],1.0883392
1102,[0.18240368],1.0882859
1103,[0.18219545],1.0879776
1104,[0.18205856],1.0877938
1105,[0.18195301],1.087672
1106,[0.18180491],1.0873947
1107,[0.18160827],1.0872836
1108,[0.18137138],1.0870531
1109,[0.18108523],1.0868075
1110,[0.18081674],1.0867269
1111,[0.18063988],1.0864017
1112,[0.18052807],1.0863849
1113,[0.18043438],1.0860564
1114,[0.18029116],1.0859772
1115,[0.18014668],1.0856605
1116,[0.18006912],1.0855885
1117,[0.1801382],1.0853523
1118,[0.18036428],1.085268
1119,[0.18076319],1.0851052
1120,[0.18114252],1.0850334
1121,[0.1816355],1.0847895
1122,[0.18159427],1.084708
1123,[0.18126047],1.0843673
1124,[0.1801623],1.0841799
1125,[0.17903389],1.0838275
1126,[0.17817134],1.0836198
1127,[0.17786238],1.0834374
1128,[0.17799267],1.0832157
1129,[0.17822036],1.083139
1130,[0.17831187],1.0829134
1131,[0.17803375],1.0827749
1132,[0.17753345],1.0825386
1133,[0.17694958],1.0823345
1134,[0.17650934],1.0821228
1135,[0.1763502],1.0819769
1136,[0.1764022],1.0818169
1137,[0.17650254],1.0817413
1138,[0.17645484],1.0815016
1139,[0.17621103],1.0814207
1140,[0.17586116],1.0810874
1141,[0.17554224],1.0810353
1142,[0.17538702],1.0806955
1143,[0.1753948],1.0806766
1144,[0.17564744],1.0803859
1145,[0.17762908],1.080368
1146,[0.21574523],1.0805736
1147,[0.37540218],1.0837345
1148,[0.29419842],1.0845506
1149,[0.2823992],1.0893395
1150,[0.26505235],1.0850642
1151,[0.2611794],1.0853289
1152,[0.24825525],1.0823114
1153,[0.24920365],1.083358
1154,[0.23302422],1.0828912
1155,[0.23191188],1.0805715
1156,[0.22375971],1.0779412
1157,[0.21825176],1.0778869
1158,[0.21606128],1.0787556
1159,[0.21029247],1.0782989
1160,[0.20291907],1.0780741
1161,[0.20666341],1.0778723
1162,[0.1993665],1.0772071
1163,[0.19681787],1.0766389
1164,[0.19584446],1.0760094
1165,[0.19265242],1.0761071
1166,[0.19074762],1.0770869
1167,[0.18964949],1.0774081
1168,[0.18734151],1.07671
1169,[0.1859312],1.0754666
1170,[0.18478449],1.0745038
1171,[0.18299817],1.0744505
1172,[0.18261726],1.0750561
1173,[0.18069871],1.0751743
1174,[0.18014365],1.0745628
1175,[0.17955658],1.0738722
1176,[0.17808335],1.0737667
1177,[0.17731938],1.074043
1178,[0.17693803],1.0741034
1179,[0.17600659],1.0738058
1180,[0.17541741],1.0733941
1181,[0.17460476],1.0729117
1182,[0.17443703],1.0725839
1183,[0.17382629],1.0723944
1184,[0.17313252],1.0724144
1185,[0.1728976],1.0725949
1186,[0.17244792],1.072504
1187,[0.17184219],1.0721133
1188,[0.17153254],1.0717602
1189,[0.17133191],1.0716368
1190,[0.17077765],1.0716039
1191,[0.17051128],1.0715735
1192,[0.17024541],1.0713501
1193,[0.16989249],1.0710139
1194,[0.16961925],1.0707375
1195,[0.16931456],1.0706401
1196,[0.1690855],1.0706412
1197,[0.16881959],1.0704824
1198,[0.1685036],1.0702095
1199,[0.16835317],1.0700676
1200,[0.16807452],1.0700126
1201,[0.16783194],1.0698801
1202,[0.16764355],1.0696912
1203,[0.1674092],1.0695302
1204,[0.16721216],1.0694128
1205,[0.16699573],1.0692856
1206,[0.16679057],1.069107
1207,[0.16662839],1.0689149
1208,[0.16639684],1.0687134
1209,[0.16621646],1.0685334
1210,[0.16605626],1.0683544
1211,[0.16585183],1.0681782
1212,[0.16566855],1.0680395
1213,[0.16550155],1.067943
1214,[0.16533194],1.0678129
1215,[0.16514648],1.0675898
1216,[0.16498214],1.0673554
1217,[0.16481169],1.0671885
1218,[0.16465092],1.0670581
1219,[0.16447835],1.0669141
1220,[0.16431656],1.066758
1221,[0.16415957],1.0665964
1222,[0.16399297],1.0664308
1223,[0.16383815],1.0662806
1224,[0.1636792],1.066123
1225,[0.16352183],1.0659485
1226,[0.16336986],1.0658011
1227,[0.16321194],1.0656514
1228,[0.16305988],1.0654678
1229,[0.16290858],1.0653088
1230,[0.16275576],1.065179
1231,[0.1626058],1.0650184
1232,[0.16245694],1.0648481
1233,[0.1623064],1.0646918
1234,[0.16216043],1.0645349
1235,[0.16201112],1.0643833
1236,[0.16186535],1.0642433
1237,[0.16171934],1.064104
1238,[0.16157438],1.0639465
1239,[0.16142939],1.0637672
1240,[0.16128424],1.0635965
1241,[0.16114102],1.0634462
1242,[0.1609981],1.0633059
1243,[0.16085555],1.063149
1244,[0.1607137],1.0629843
1245,[0.16057298],1.0628242
1246,[0.1604327],1.0626626
1247,[0.16029315],1.0625261
1248,[0.16015452],1.0623786
1249,[0.16001648],1.0622281
1250,[0.1598785],1.0620575
1251,[0.15973936],1.0619127
1252,[0.15959987],1.0617623
1253,[0.15946111],1.0616329
1254,[0.1593232],1.0614733
1255,[0.15918691],1.0613427
1256,[0.1590529],1.0612017
1257,[0.15892139],1.0610489
1258,[0.15878984],1.0609317
1259,[0.15865928],1.0607615
1260,[0.15853012],1.0606414
1261,[0.1584045],1.0604857
1262,[0.15828241],1.0603665
1263,[0.15816051],1.0602047
1264,[0.15803742],1.0600855
1265,[0.15790695],1.0599239
1266,[0.15777364],1.0598009
1267,[0.15764186],1.059668
1268,[0.15751456],1.0595143
1269,[0.15739226],1.0593913
1270,[0.15726595],1.0592389
1271,[0.15712824],1.0591098
1272,[0.15697795],1.0589578
1273,[0.15683097],1.0588214
1274,[0.15669444],1.0587065
1275,[0.1565628],1.0585357
1276,[0.1564309],1.0584438
1277,[0.15628757],1.0582623
1278,[0.1561394],1.0581596
1279,[0.15599059],1.0579956
1280,[0.15584905],1.0578613
1281,[0.15571566],1.0577338
1282,[0.15558976],1.0575751
1283,[0.15546799],1.0574667
1284,[0.15534157],1.0573181
1285,[0.15520993],1.0572008
1286,[0.15507263],1.0570401
1287,[0.15493706],1.0569303
1288,[0.15480618],1.0567781
1289,[0.15468593],1.0566652
1290,[0.15457682],1.0565408
1291,[0.1544755],1.056401
1292,[0.15438074],1.0562801
1293,[0.15428989],1.0561458
1294,[0.15421174],1.0560188
1295,[0.15416649],1.0558891
1296,[0.15416387],1.0557641
1297,[0.15421185],1.0556667
1298,[0.15423529],1.0555067
1299,[0.15424657],1.0554264
1300,[0.15419194],1.0552601
1301,[0.15412723],1.0551617
1302,[0.1539357],1.0549998
1303,[0.15366906],1.0548902
1304,[0.15329635],1.0547062
1305,[0.15293366],1.054596
1306,[0.15262277],1.05444
1307,[0.15241516],1.0543174
1308,[0.15229474],1.0541942
1309,[0.1522295],1.0540674
1310,[0.15218909],1.0539625
1311,[0.15214407],1.0538244
1312,[0.15208596],1.0537161
1313,[0.15197623],1.0535812
1314,[0.15182596],1.0534745
1315,[0.15162936],1.0533341
1316,[0.1514251],1.0532018
1317,[0.15123071],1.05307
1318,[0.15106256],1.0529382
1319,[0.15091473],1.05282
1320,[0.1507805],1.0526834
1321,[0.1506575],1.0525787
1322,[0.15054867],1.0524273
1323,[0.15045281],1.0523384
1324,[0.15036616],1.0521933
1325,[0.15027718],1.0520988
1326,[0.15017773],1.0519663
1327,[0.15007381],1.051857
1328,[0.14996605],1.0517435
1329,[0.14988434],1.051625
1330,[0.14982328],1.0515059
1331,[0.1497801],1.0514054
1332,[0.14971161],1.0512872
1333,[0.14962544],1.051168
1334,[0.14952716],1.0510595
1335,[0.14944799],1.0509257
1336,[0.14935037],1.050812
1337,[0.14924127],1.050698
1338,[0.14907981],1.0505507
1339,[0.14889464],1.0504553
1340,[0.14868015],1.0503105
1341,[0.14848243],1.0502069
1342,[0.1482849],1.0500679
1343,[0.14808121],1.0499738
1344,[0.14787795],1.0498359
1345,[0.14770988],1.0497425
1346,[0.14758798],1.0496178
1347,[0.14750452],1.0495199
1348,[0.14743862],1.0494002
1349,[0.14736769],1.0493071
1350,[0.14728628],1.0491954
1351,[0.14720494],1.0491135
1352,[0.1471479],1.0489882
1353,[0.14709535],1.0489215
1354,[0.1470404],1.0487847
1355,[0.14695585],1.0487033
1356,[0.14687133],1.0485742
1357,[0.14678517],1.0484741
1358,[0.14673416],1.0483854
1359,[0.14667474],1.0482509
1360,[0.14660005],1.0481915
1361,[0.14644629],1.0480347
1362,[0.14626552],1.0479745
1363,[0.14604564],1.047831
1364,[0.14582196],1.0477362
1365,[0.14557965],1.0476191
1366,[0.14535245],1.0474997
1367,[0.14515159],1.0474045
1368,[0.14499737],1.0472733
1369,[0.14489183],1.0472059
1370,[0.14481717],1.04708
1371,[0.1447428],1.0470092
1372,[0.14465958],1.0468891
1373,[0.14456382],1.0468102
1374,[0.14446588],1.0467227
1375,[0.14438269],1.0466208
1376,[0.14431253],1.0465438
1377,[0.14426431],1.0464394
1378,[0.14420088],1.0463578
1379,[0.14412689],1.0462579
1380,[0.1440392],1.0461869
1381,[0.14397678],1.0460511
1382,[0.14391275],1.0459981
1383,[0.14386909],1.0458753
1384,[0.14380834],1.0457745
1385,[0.14375246],1.0457077
1386,[0.1436524],1.0455633
1387,[0.14354049],1.045513
1388,[0.14337908],1.0453844
1389,[0.14318696],1.0452926
1390,[0.14292412],1.0451841
1391,[0.14263158],1.0450761
1392,[0.14234318],1.0449816
1393,[0.14211921],1.0448672
1394,[0.1419803],1.0447801
1395,[0.14190981],1.0446706
1396,[0.14186727],1.0445913
1397,[0.14181755],1.0444779
1398,[0.14174928],1.0444214
1399,[0.14166176],1.0442858
1400,[0.14156893],1.0442348
1401,[0.1414627],1.0441313
1402,[0.14134808],1.0440273
1403,[0.141212],1.0439745
1404,[0.14107186],1.0438404
1405,[0.14093837],1.0437975
1406,[0.14083116],1.0436641
1407,[0.14071792],1.0436102
1408,[0.14056726],1.0434827
1409,[0.1403909],1.0434251
1410,[0.14023018],1.0433006
1411,[0.14009443],1.0432404
1412,[0.13998294],1.0431345
1413,[0.1398877],1.0430349
1414,[0.13979411],1.0429888
1415,[0.13968806],1.0428405
1416,[0.13955939],1.0428163
1417,[0.1394235],1.042656
1418,[0.13929185],1.0426123
1419,[0.13917534],1.0424979
1420,[0.13907588],1.0424101
1421,[0.1389842],1.0423458
1422,[0.1388932],1.0422347
1423,[0.13880977],1.0421894
1424,[0.13874444],1.0420572
1425,[0.13871895],1.0420182
1426,[0.1387559],1.0418985
1427,[0.13889182],1.0418756
1428,[0.13921247],1.0417622
1429,[0.13970974],1.0417713
1430,[0.14056057],1.0416691
1431,[0.14132254],1.0416625
1432,[0.14206098],1.0415964
1433,[0.14167696],1.0415034
1434,[0.14062355],1.0413918
1435,[0.1388782],1.0412437
1436,[0.13759185],1.0411148
1437,[0.13727003],1.0410352
1438,[0.13778347],1.0409768
1439,[0.13847439],1.0409281
1440,[0.13858607],1.0408753
1441,[0.1381104],1.0407603
1442,[0.13723801],1.0406759
1443,[0.13663359],1.0405431
1444,[0.13656135],1.040484
1445,[0.1368301],1.0403965
1446,[0.13704528],1.0403308
1447,[0.13691595],1.0402703
1448,[0.13655487],1.0401514
1449,[0.13612059],1.0401114
1450,[0.13584319],1.0399922
1451,[0.13578188],1.0399458
1452,[0.13584603],1.0398619
1453,[0.13587832],1.0397842
1454,[0.13576835],1.039726
1455,[0.13553531],1.0396225
1456,[0.13526307],1.0395765
1457,[0.13506496],1.0394814
1458,[0.13497515],1.039434
1459,[0.13494983],1.0393305
1460,[0.1349101],1.0392725
1461,[0.13481167],1.03919
1462,[0.1346632],1.0391102
1463,[0.13449937],1.0390368
1464,[0.13435203],1.0389426
1465,[0.13422984],1.0388882
1466,[0.13412246],1.0387776
1467,[0.13402896],1.0387425
1468,[0.1339441],1.0386305
1469,[0.13385732],1.0385756
1470,[0.13375582],1.0384839
1471,[0.13363098],1.0384216
1472,[0.13349572],1.0383434
1473,[0.13336334],1.03827
1474,[0.13324896],1.038215
1475,[0.1331592],1.0381223
1476,[0.13308707],1.0380875
1477,[0.1330199],1.0379684
1478,[0.13293505],1.0379745
1479,[0.13283226],1.0378239
1480,[0.13272119],1.0378507
1481,[0.1326186],1.0376992
1482,[0.13253352],1.0376914
1483,[0.13246728],1.0375977
1484,[0.13242996],1.0375361
1485,[0.13241976],1.0374794
1486,[0.13243473],1.0374111
1487,[0.13247417],1.037333
1488,[0.13250603],1.0373108
1489,[0.13255695],1.0372021
1490,[0.13257721],1.0372076
1491,[0.13264571],1.03707
1492,[0.13261788],1.0370795
1493,[0.13253033],1.0369244
1494,[0.13224891],1.0369453
1495,[0.1318818],1.036763
1496,[0.13143899],1.0367775
1497,[0.13106102],1.0366364
1498,[0.13081901],1.0365937
1499,[0.13073145],1.0365498
1500,[0.1307402],1.0364236
1501,[0.13076302],1.0364485
1502,[0.13075002],1.0362939
1503,[0.1306814],1.036302
1504,[0.13057394],1.036183
1505,[0.13043232],1.0361366
1506,[0.1302799],1.0360796
1507,[0.13012993],1.0359807
1508,[0.1299872],1.0359485
1509,[0.12984453],1.0358448
1510,[0.1296772],1.0358086
1511,[0.12951994],1.0357103
1512,[0.12939043],1.0356547
1513,[0.12929486],1.0355775
1514,[0.12922613],1.0355175
1515,[0.12917218],1.0354623
1516,[0.12912057],1.0353792
1517,[0.12905428],1.0353391
1518,[0.1289783],1.035252
1519,[0.12889846],1.0352117
1520,[0.12884022],1.0351381
1521,[0.12883401],1.0350587
1522,[0.12888716],1.0350385
1523,[0.12901373],1.0349063
1524,[0.12914634],1.0349648
1525,[0.12929474],1.034785
1526,[0.12935163],1.0348557
1527,[0.12944439],1.0346923
1528,[0.12937531],1.0346925
1529,[0.12929118],1.0346028
1530,[0.12896079],1.0345297
1531,[0.12854177],1.0344831
1532,[0.12802602],1.034364
1533,[0.12757553],1.0343189
1534,[0.12729949],1.0342269
1535,[0.12722126],1.0341771
1536,[0.12728032],1.0340987
1537,[0.12737681],1.0340469
1538,[0.12742953],1.0339906
1539,[0.12736048],1.0339153
1540,[0.12719227],1.0338682
1541,[0.12693514],1.0337827
1542,[0.1266754],1.0337167
1543,[0.12646252],1.0336549
1544,[0.12632401],1.033561
1545,[0.12624457],1.033555
1546,[0.12619543],1.0334448
1547,[0.12614878],1.0334461
1548,[0.12608564],1.0333321
1549,[0.12600023],1.0333122
1550,[0.12589228],1.0332378
1551,[0.12578328],1.0331697
1552,[0.12567987],1.0331439
1553,[0.12559295],1.0330262
1554,[0.1255188],1.0330312
1555,[0.12543616],1.0329056
1556,[0.12534142],1.0329008
1557,[0.12523603],1.032798
1558,[0.1251495],1.0327795
1559,[0.1250948],1.0326765
1560,[0.12504402],1.0326741
1561,[0.12498523],1.0325489
1562,[0.12490506],1.032558
1563,[0.12486622],1.0324447
1564,[0.12487127],1.0324342
1565,[0.12496532],1.0323604
1566,[0.12508231],1.032316
1567,[0.1252456],1.0322821
1568,[0.12532504],1.0322164
1569,[0.12545072],1.032162
1570,[0.12543857],1.032143
1571,[0.12545286],1.032015
1572,[0.12519252],1.0320548
1573,[0.12480402],1.0318801
1574,[0.12421881],1.0318949
1575,[0.12368466],1.0317612
1576,[0.12332787],1.031728
1577,[0.12322706],1.0316591
1578,[0.12331124],1.0315903
1579,[0.12343122],1.0315719
1580,[0.12349512],1.0314815
1581,[0.1234277],1.0314703
1582,[0.123294],1.031373
1583,[0.12307133],1.0313339
1584,[0.12281865],1.0312613
1585,[0.12257148],1.0311806
1586,[0.12238619],1.031149
1587,[0.1222964],1.0310562
1588,[0.1222854],1.0310458
1589,[0.12229232],1.0309457
1590,[0.12226185],1.0309474
1591,[0.1221799],1.0308472
1592,[0.12206258],1.0308293
1593,[0.12194574],1.0307312
1594,[0.12183225],1.0307057
1595,[0.12173374],1.0306277
1596,[0.12163428],1.0305812
1597,[0.12154277],1.030539
1598,[0.12145574],1.0304642
1599,[0.12137981],1.0304613
1600,[0.12129359],1.0303476
1601,[0.1211784],1.030365
1602,[0.12102962],1.030238
1603,[0.12087402],1.0302339
1604,[0.12074526],1.030143
1605,[0.12065967],1.0300982
1606,[0.12061875],1.0300703
1607,[0.12061067],1.0299573
1608,[0.12060855],1.0300031
1609,[0.12058981],1.0298362
1610,[0.12054585],1.0299149
1611,[0.12050311],1.029755
1612,[0.12049436],1.0297921
1613,[0.12059052],1.0296919
1614,[0.12077233],1.0296692
1615,[0.12114705],1.0296481
1616,[0.12155129],1.0295846
1617,[0.12210931],1.0295882
1618,[0.12232688],1.0295253
1619,[0.12241217],1.0294802
1620,[0.12180342],1.029429
1621,[0.12100291],1.0293224
1622,[0.12000366],1.0292892
1623,[0.11931449],1.0291927
1624,[0.1190978],1.0291712
1625,[0.11927144],1.0291045
1626,[0.11958493],1.0290871
1627,[0.11970854],1.0290298
1628,[0.119615],1.0289819
1629,[0.11923914],1.0289233
1630,[0.11881608],1.0288365
1631,[0.11848356],1.0288155
1632,[0.11834359],1.0287044
1633,[0.1183733],1.0287073
1634,[0.11844568],1.0286117
1635,[0.11846041],1.0285941
1636,[0.11835678],1.0285448
1637,[0.11818962],1.0284607
1638,[0.11798271],1.0284574
1639,[0.11780074],1.0283401
1640,[0.11765324],1.028347
1641,[0.1175421],1.0282485
1642,[0.11746275],1.0282326
1643,[0.11741037],1.0281765
1644,[0.11738148],1.0281243
1645,[0.11736111],1.028103
1646,[0.11733432],1.0280294
1647,[0.11726145],1.0280015
1648,[0.11711965],1.0279484
1649,[0.11693249],1.0278832
1650,[0.11675046],1.0278563
1651,[0.11660925],1.0277839
1652,[0.11651832],1.0277462
1653,[0.116473],1.0277033
1654,[0.11645128],1.0276351
1655,[0.11643817],1.0276208
1656,[0.11641838],1.0275319
1657,[0.11640342],1.02753
1658,[0.11640196],1.0274516
1659,[0.11644486],1.0274372
1660,[0.11650557],1.0273843
1661,[0.11659978],1.027346
1662,[0.11666185],1.0273108
1663,[0.11676197],1.0272458
1664,[0.1168213],1.0272539
1665,[0.11697137],1.0271448
1666,[0.1169917],1.027205
1667,[0.11698564],1.0270405
1668,[0.116659],1.0271215
1669,[0.11615965],1.026948
1670,[0.11552618],1.0269618
1671,[0.11505528],1.026869
1672,[0.11488014],1.0268098
1673,[0.11495923],1.0268327
1674,[0.11510924],1.0267141
1675,[0.11514969],1.0267603
1676,[0.11505285],1.0266373
1677,[0.11484729],1.0266197
1678,[0.11465231],1.0265641
1679,[0.11450924],1.0264914
1680,[0.11441076],1.0264906
1681,[0.11431283],1.0264
1682,[0.1141929],1.0263922
1683,[0.11405616],1.0263047
1684,[0.11394195],1.0262816
1685,[0.1138536],1.0262187
1686,[0.11378286],1.0261755
1687,[0.11370224],1.0261226
1688,[0.11361201],1.0260832
1689,[0.11352343],1.0260351
1690,[0.1134418],1.0260081
1691,[0.11336865],1.0259454
1692,[0.11329358],1.0259213
1693,[0.11322498],1.0258703
1694,[0.11316729],1.0258281
1695,[0.11314787],1.0258026
1696,[0.11316567],1.0257437
1697,[0.11323299],1.0257361
1698,[0.11332905],1.0256732
1699,[0.11350791],1.0256735
1700,[0.11372572],1.0256083
1701,[0.11410126],1.0256011
1702,[0.11443533],1.0255442
1703,[0.11484435],1.0255189
1704,[0.11486453],1.0254918
1705,[0.11474979],1.0253987
1706,[0.11409466],1.0254204
1707,[0.11343491],1.0252862
1708,[0.1127487],1.025316
1709,[0.11231576],1.0252161
1710,[0.11213761],1.0252123
1711,[0.11214805],1.0251467
1712,[0.11226653],1.0251228
1713,[0.11232749],1.02507
1714,[0.11230551],1.0250392
1715,[0.11205229],1.0249926
1716,[0.1116859],1.024922
1717,[0.11133878],1.0248966
1718,[0.11116189],1.0248004
1719,[0.11117573],1.0248277
1720,[0.11126968],1.0247412
1721,[0.11130011],1.0247484
1722,[0.11120021],1.0246779
1723,[0.1110296],1.024626
1724,[0.11083561],1.0246184
1725,[0.11068359],1.0245161
1726,[0.1105624],1.0245504
1727,[0.11045766],1.0244476
1728,[0.11036633],1.0244532
1729,[0.11030394],1.0243958
1730,[0.11027475],1.0243549
1731,[0.11026189],1.0243495
1732,[0.11024867],1.0242724
1733,[0.11020423],1.0242696
1734,[0.11013602],1.0242157
1735,[0.11004518],1.0241749
1736,[0.10996115],1.0241594
1737,[0.10989118],1.0241082
1738,[0.10981376],1.0240703
1739,[0.10971479],1.024051
1740,[0.10957638],1.0239794
1741,[0.10944042],1.0239875
1742,[0.10933965],1.0238851
1743,[0.10928716],1.0239245
1744,[0.10926498],1.0238127
1745,[0.1092342],1.023858
1746,[0.10916094],1.0237439
1747,[0.10904461],1.0237863
1748,[0.10890494],1.0236728
1749,[0.10877626],1.0236974
1750,[0.1086826],1.0236123
1751,[0.10862644],1.0236034
1752,[0.10857424],1.023555
1753,[0.10850412],1.0235112
1754,[0.10840589],1.0234812
1755,[0.10830255],1.0234227
1756,[0.10820904],1.0234005
1757,[0.10812916],1.0233493
1758,[0.10805263],1.023308
1759,[0.10797456],1.0232928
1760,[0.10790853],1.0232303
1761,[0.10787155],1.0232282
1762,[0.10790728],1.023159
1763,[0.10805782],1.0231671
1764,[0.10842636],1.0231142
1765,[0.10900229],1.0231185
1766,[0.10997418],1.0230947
1767,[0.11097723],1.0230747
1768,[0.11226845],1.0230764
1769,[0.11251251],1.0230461
1770,[0.11219233],1.0229776
1771,[0.11028379],1.022964
1772,[0.10837407],1.0228021
1773,[0.10721097],1.022836
1774,[0.10745615],1.0227392
1775,[0.10850438],1.0227791
1776,[0.10903358],1.0227588
1777,[0.10866658],1.0227025
1778,[0.10742256],1.0226755
1779,[0.10652399],1.0225935
1780,[0.10651375],1.0225677
1781,[0.10705492],1.0225387
1782,[0.10744156],1.022511
1783,[0.10716692],1.0224699
1784,[0.10660188],1.0224411
1785,[0.10614429],1.0223751
1786,[0.10604535],1.0223639
1787,[0.10614865],1.0223122
1788,[0.1061911],1.0222957
1789,[0.10611497],1.0222546
1790,[0.1059504],1.0222011
1791,[0.10576962],1.0221889
1792,[0.10559601],1.0221231
1793,[0.10543864],1.0221195
1794,[0.10535982],1.0220764
1795,[0.10536411],1.0220227
1796,[0.10537922],1.0220375
1797,[0.10531275],1.021946
1798,[0.1051248],1.0219562
1799,[0.10492052],1.0218854
1800,[0.10478871],1.0218617
1801,[0.10475989],1.0218611
1802,[0.10477586],1.0217819
1803,[0.10474896],1.021813
1804,[0.10467479],1.0217159
1805,[0.10456778],1.0217185
1806,[0.10449322],1.0216755
1807,[0.10445625],1.0216231
1808,[0.10443],1.0216324
1809,[0.10438228],1.0215431
1810,[0.10431539],1.0215819
1811,[0.10426742],1.0214783
1812,[0.10424591],1.0215104
1813,[0.10423057],1.0214136
1814,[0.10417232],1.0214492
1815,[0.10406628],1.0213466
1816,[0.10394294],1.0213678
1817,[0.10384283],1.0212848
1818,[0.10377759],1.0212862
1819,[0.10372392],1.0212394
1820,[0.10365342],1.0212053
1821,[0.10356162],1.0211821
1822,[0.1034539],1.0211239
1823,[0.10337271],1.0211256
1824,[0.10331772],1.0210592
